id,created_on,updated_on,provider,source,foreign_identifier,foreign_landing_url,url,thumbnail,width,height,filesize,license,license_version,creator,creator_url,title,tags_list,last_synced_with_source,removed_from_source,meta_data,view_count,tags,watermarked,identifier
62438973,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506112565,www.flickr.com/photos/82873294@N00/2506112565,https://farm3.staticflickr.com/2319/2506112565_36c0095259_b.jpg,https://farm3.staticflickr.com/2319/2506112565_36c0095259_t.jpg,576,1024,,by-nc-nd,2.0,fairlyawesome,www.flickr.com/photos/82873294@N00,BYT Relaunch Party,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211234024"", ""date_taken"": ""2008-05-03 13:57:04""}",0,"[{""name"": ""byt"", ""provider"": ""flickr""}]",f,50bca91c-939e-4198-99b7-9732ff1fc412
62438974,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506110081,www.flickr.com/photos/44477487@N00/2506110081,https://farm3.staticflickr.com/2319/2506110081_cb16b3dab1.jpg,https://farm3.staticflickr.com/2319/2506110081_cb16b3dab1_t.jpg,500,333,,by-nc-sa,2.0,trochee,www.flickr.com/photos/44477487@N00,black winged bird,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211233967"", ""date_taken"": ""2008-05-19 23:52:47"", ""description"": ""...with a gray waistcoat. These birds seem to fill the niche that crows fill in Seattle.""}",0,"[{""name"": ""berlin"", ""provider"": ""flickr""}, {""name"": ""tiergarten"", ""provider"": ""flickr""}]",f,59ad14f0-cfc5-4b19-9f22-cd6bfac3527f
62438975,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506105159,www.flickr.com/photos/13028175@N00/2506105159,https://farm3.staticflickr.com/2281/2506105159_3d77c8aa73_b.jpg,https://farm3.staticflickr.com/2281/2506105159_3d77c8aa73_t.jpg,683,1024,,by-nc-nd,2.0,sparrowsfall,www.flickr.com/photos/13028175@N00,P0004613.JPG,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211233847"", ""date_taken"": ""1999-02-04 13:45:51""}",0,{},f,94058644-6bde-430c-b2af-dfaec2410ac9
62438976,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506979578,www.flickr.com/photos/78011127@N00/2506979578,https://farm4.staticflickr.com/3127/2506979578_694277cf76_b.jpg,https://farm4.staticflickr.com/3127/2506979578_694277cf76_t.jpg,1024,768,,by-sa,2.0,ginnerobot,www.flickr.com/photos/78011127@N00,Bicyles at Fudan,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211234873"", ""date_taken"": ""2008-01-06 03:07:25""}",0,"[{""name"": ""travel"", ""provider"": ""flickr""}, {""name"": ""bicycles"", ""provider"": ""flickr""}, {""name"": ""china"", ""provider"": ""flickr""}, {""name"": ""intersession"", ""provider"": ""flickr""}, {""name"": ""fudanuniversity"", ""provider"": ""flickr""}, {""name"": ""january2008"", ""provider"": ""flickr""}, {""name"": ""fudan"", ""provider"": ""flickr""}]",f,26ef7501-550c-4ec4-b11d-166fd050a9a1
62438977,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506135465,www.flickr.com/photos/13028175@N00/2506135465,https://farm4.staticflickr.com/3204/2506135465_a442b0e259.jpg,https://farm4.staticflickr.com/3204/2506135465_a442b0e259_t.jpg,500,500,,by-nc-nd,2.0,sparrowsfall,www.flickr.com/photos/13028175@N00,tail,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211234545"", ""date_taken"": ""1999-03-22 14:12:45""}",0,{},f,e04df0d5-ab7c-43fa-9476-46dc1edbebc1
62438978,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506229971,www.flickr.com/photos/34262012@N00/2506229971,https://farm3.staticflickr.com/2358/2506229971_48d5580d40.jpg,https://farm3.staticflickr.com/2358/2506229971_48d5580d40_t.jpg,500,400,,by-nc-sa,2.0,Arthur H.,www.flickr.com/photos/34262012@N00,IMAGE_943,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211236784"", ""date_taken"": ""2008-05-18 22:53:19""}",0,"[{""name"": ""lastfm:event=572192"", ""provider"": ""flickr""}, {""name"": ""dresdendolls"", ""provider"": ""flickr""}]",f,c0e68c50-2332-4369-84d9-e26256ad4a72
62438979,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506216365,www.flickr.com/photos/20862806@N06/2506216365,https://farm4.staticflickr.com/3155/2506216365_47901913be_b.jpg,https://farm4.staticflickr.com/3155/2506216365_47901913be_t.jpg,1024,768,,by-nc-nd,2.0,timberwolf123,www.flickr.com/photos/20862806@N06,P5080096,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211236444"", ""date_taken"": ""2008-05-08 12:51:10"", ""description"": ""The Cavern - Liverpool The beatles played over 200 sets here""}",0,{},f,1601e022-0416-4b61-9680-40d6e3cc2478
62438980,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507036010,www.flickr.com/photos/13028175@N00/2507036010,https://farm3.staticflickr.com/2396/2507036010_c4e27e9b7d.jpg,https://farm3.staticflickr.com/2396/2507036010_c4e27e9b7d_t.jpg,500,333,,by-nc-nd,2.0,sparrowsfall,www.flickr.com/photos/13028175@N00,EX000062.JPG,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211236225"", ""date_taken"": ""1999-12-05 10:33:03""}",0,{},f,df2733c1-2503-40f8-8ac3-c8fdd687ca61
62438982,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507140546,www.flickr.com/photos/15386169@N06/2507140546,https://farm4.staticflickr.com/3273/2507140546_cc112ebc53_b.jpg,https://farm4.staticflickr.com/3273/2507140546_cc112ebc53_t.jpg,1024,683,,by-nc-nd,2.0,nudevinyl,www.flickr.com/photos/15386169@N06,LA LOTTA Styles - 4I6X1526.jpg,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211238801"", ""date_taken"": ""2008-05-17 14:54:43"", ""description"": ""many thanks to Lotta and Sophie and to all who have supported this very marvellous, fabulous fashion-market\\n\\nLALOTTA-shops\\n<a href=\""http://www.lalotta.ch/\"" rel=\""nofollow\"">www.lalotta.ch/</a>\\n\\nfashion-styles by\\nLa Lotta &amp; Elisa Pensa / Lou Doillon &amp; JCDC, Lee Cooper / Vivienne Westwood / Veronique Branquinho / Sharon Wauchob / Chantal Pochon / Sara Schlumpf\\n\\nmodels\\nLiving Dolls, <a href=\""http://www.living-dolls.ch\"" rel=\""nofollow\"">www.living-dolls.ch</a>\\n\\nMelderron Faaabulousfab eleonora, florine and many more \\n\\nhairstyles\\nenrico.tramaglino@gmail.com\\n\\nmake-up\\nNathalie, Marco und die sieben Zwerge""}",0,"[{""name"": ""stelzierende"", ""provider"": ""flickr""}, {""name"": ""trio"", ""provider"": ""flickr""}, {""name"": ""fashion"", ""provider"": ""flickr""}, {""name"": ""giosalvatore"", ""provider"": ""flickr""}, {""name"": ""lalottaelisapensa"", ""provider"": ""flickr""}, {""name"": ""zurich"", ""provider"": ""flickr""}, {""name"": ""z\\xfcrich"", ""provider"": ""flickr""}, {""name"": ""umano"", ""provider"": ""flickr""}, {""name"": ""melderron"", ""provider"": ""flickr""}, {""name"": ""laura"", ""provider"": ""flickr""}, {""name"": ""b\\xe4rtige"", ""provider"": ""flickr""}, {""name"": ""musicale"", ""provider"": ""flickr""}, {""name"": ""lalotta"", ""provider"": ""flickr""}, {""name"": ""il"", ""provider"": ""flickr""}, {""name"": ""svizzera"", ""provider"": ""flickr""}, {""name"": ""jcdc"", ""provider"": ""flickr""}, {""name"": ""cafe"", ""provider"": ""flickr""}, {""name"": ""stepdance"", ""provider"": ""flickr""}, {""name"": ""spinnenfee"", ""provider"": ""flickr""}, {""name"": ""style"", ""provider"": ""flickr""}]",f,88f6c633-c0f1-4386-96cb-2b6cfd268d40
62438983,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507125210,www.flickr.com/photos/30952578@N00/2507125210,https://farm3.staticflickr.com/2180/2507125210_db6ef8c723_b.jpg,https://farm3.staticflickr.com/2180/2507125210_db6ef8c723_t.jpg,1024,768,,by-nc-sa,2.0,joshbousel,www.flickr.com/photos/30952578@N00,Socrates,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211238414"", ""date_taken"": ""2008-05-17 13:55:03""}",0,"[{""name"": ""newyorkcity"", ""provider"": ""flickr""}, {""name"": ""park"", ""provider"": ""flickr""}, {""name"": ""socratessculpturepark"", ""provider"": ""flickr""}, {""name"": ""astoria"", ""provider"": ""flickr""}, {""name"": ""nyc"", ""provider"": ""flickr""}, {""name"": ""queens"", ""provider"": ""flickr""}]",f,356c43d1-359d-44fe-941f-13b47fa918b7
62438984,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506285379,www.flickr.com/photos/8319894@N03/2506285379,https://farm3.staticflickr.com/2304/2506285379_d070f7de9a_b.jpg,https://farm3.staticflickr.com/2304/2506285379_d070f7de9a_t.jpg,1024,172,,by-nc-sa,2.0,vincentkensei,www.flickr.com/photos/8319894@N03,\u611b\u6ecb\u75c5\u4e26\u4e0d\u53ef\u6015\uff0c\u53ea\u8981\u4f60\u6b63\u78ba\u9762\u5c0d,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211238113"", ""date_taken"": ""2008-05-20 03:51:11""}",0,"[{""name"": ""unicef"", ""provider"": ""flickr""}, {""name"": ""hiv"", ""provider"": ""flickr""}, {""name"": ""africa"", ""provider"": ""flickr""}, {""name"": ""un"", ""provider"": ""flickr""}, {""name"": ""swaziland"", ""provider"": ""flickr""}, {""name"": ""peacecorps"", ""provider"": ""flickr""}, {""name"": ""aids"", ""provider"": ""flickr""}, {""name"": ""diplomacyalternativeservice"", ""provider"": ""flickr""}]",f,f9f523ae-d868-4489-bc59-3b697e114f62
62438985,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506387745,www.flickr.com/photos/29222012@N00/2506387745,https://farm4.staticflickr.com/3189/2506387745_86f8dd4dc0_b.jpg,https://farm4.staticflickr.com/3189/2506387745_86f8dd4dc0_t.jpg,1024,768,,by-sa,2.0,aka Twitch,www.flickr.com/photos/29222012@N00,DSC03041,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211240760"", ""date_taken"": ""2008-05-18 20:52:42""}",0,"[{""name"": ""livemusic"", ""provider"": ""flickr""}, {""name"": ""funknwaffles"", ""provider"": ""flickr""}, {""name"": ""newyork"", ""provider"": ""flickr""}, {""name"": ""315"", ""provider"": ""flickr""}, {""name"": ""concertphotography"", ""provider"": ""flickr""}, {""name"": ""syracuse"", ""provider"": ""flickr""}]",f,417519c1-2e70-45f9-b68e-d8deaf0d64e8
62438986,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507208086,www.flickr.com/photos/32259177@N00/2507208086,https://farm4.staticflickr.com/3076/2507208086_928666269e_b.jpg,https://farm4.staticflickr.com/3076/2507208086_928666269e_t.jpg,1024,768,,by-nc-nd,2.0,RedRaspus,www.flickr.com/photos/32259177@N00,Party in the Band Dressing Room,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211240562"", ""date_taken"": ""2008-05-17 22:41:24""}",0,"[{""name"": ""stpaul"", ""provider"": ""flickr""}, {""name"": ""cabaret"", ""provider"": ""flickr""}]",f,d15cb1cd-3994-4fea-a909-4aa1c4fe411f
62438987,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507277752,www.flickr.com/photos/26387956@N07/2507277752,https://farm3.staticflickr.com/2134/2507277752_723265f841_b.jpg,https://farm3.staticflickr.com/2134/2507277752_723265f841_t.jpg,1024,768,,by-nd,2.0,Lomyx,www.flickr.com/photos/26387956@N07,Caux (VD) - Switzerland,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211242353"", ""date_taken"": ""2006-11-15 14:48:04"", ""description"": ""Brouillard sur le lac L\\xe9man...\\nTout au fond, on verrait Gen\\xe8ve si la visibilit\\xe9 \\xe9tait bonne.""}",0,"[{""name"": ""switzerland"", ""provider"": ""flickr""}, {""name"": ""caux"", ""provider"": ""flickr""}, {""name"": ""suisse"", ""provider"": ""flickr""}, {""name"": ""thewanderlust"", ""provider"": ""flickr""}]",f,c43ab320-aa98-4375-9638-47848a1836cf
62438989,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507353968,www.flickr.com/photos/77622871@N00/2507353968,https://farm3.staticflickr.com/2379/2507353968_65dae9a9a9.jpg,https://farm3.staticflickr.com/2379/2507353968_65dae9a9a9_t.jpg,335,500,,by-nc-nd,2.0,Olga e Zanni,www.flickr.com/photos/77622871@N00,,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211244288"", ""date_taken"": ""2008-05-18 01:17:24""}",0,"[{""name"": ""darsena"", ""provider"": ""flickr""}, {""name"": ""la"", ""provider"": ""flickr""}, {""name"": ""perugia"", ""provider"": ""flickr""}, {""name"": ""castiglione"", ""provider"": ""flickr""}, {""name"": ""live"", ""provider"": ""flickr""}, {""name"": ""lago"", ""provider"": ""flickr""}, {""name"": ""del"", ""provider"": ""flickr""}, {""name"": ""music"", ""provider"": ""flickr""}]",f,5bf8113e-ff84-4de7-9fd8-08e87e9475a8
62438990,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506496693,www.flickr.com/photos/28851385@N00/2506496693,https://farm3.staticflickr.com/2333/2506496693_483406d095_b.jpg,https://farm3.staticflickr.com/2333/2506496693_483406d095_t.jpg,1024,768,,by,2.0,jordanfischer,www.flickr.com/photos/28851385@N00,IMG_4806,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211243505"", ""date_taken"": ""2008-05-18 00:16:25""}",0,{},f,3caf398c-57e5-45aa-94bd-1045df69beae
62438991,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507383616,www.flickr.com/photos/81045399@N00/2507383616,https://farm4.staticflickr.com/3150/2507383616_53a17bf996_b.jpg,https://farm4.staticflickr.com/3150/2507383616_53a17bf996_t.jpg,685,1024,,by-nc,2.0,sepruda,www.flickr.com/photos/81045399@N00,Malaga,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211245044"", ""date_taken"": ""2008-05-20 02:57:24""}",0,"[{""name"": ""granada"", ""provider"": ""flickr""}, {""name"": ""spain"", ""provider"": ""flickr""}]",f,94602b56-7417-4f87-8fc8-db40ed394af1
62439005,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507761122,www.flickr.com/photos/36059845@N00/2507761122,https://farm3.staticflickr.com/2154/2507761122_41d8ea60af_b.jpg,https://farm3.staticflickr.com/2154/2507761122_41d8ea60af_t.jpg,1024,687,,by-nc-nd,2.0,xdanger,www.flickr.com/photos/36059845@N00,DSC_2119,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211253874"", ""date_taken"": ""2008-05-15 08:21:03""}",0,{},f,a4189311-4a3a-43ce-a2ec-f5a06ce6b62c
62438992,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507434810,www.flickr.com/photos/85242853@N00/2507434810,https://farm4.staticflickr.com/3251/2507434810_69990a54e4_b.jpg,https://farm4.staticflickr.com/3251/2507434810_69990a54e4_t.jpg,1024,681,,by-nc-sa,2.0,rcastag,www.flickr.com/photos/85242853@N00,Honolulu Triathalonon May 2008,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211246320"", ""date_taken"": ""2008-05-18 09:00:17"", ""description"": ""Honolulu Triathalon May 2008\\n\\nHonolulu Triathalonon May 2008""}",0,"[{""name"": ""castagnaro"", ""provider"": ""flickr""}, {""name"": ""may"", ""provider"": ""flickr""}, {""name"": ""hawaiigov"", ""provider"": ""flickr""}, {""name"": ""triathalonon"", ""provider"": ""flickr""}, {""name"": ""honolulu"", ""provider"": ""flickr""}, {""name"": ""egov"", ""provider"": ""flickr""}, {""name"": ""honolulutriathlon"", ""provider"": ""flickr""}, {""name"": ""2008"", ""provider"": ""flickr""}]",f,ee0b37f1-e5b4-425a-b739-68a9e1d0f9f1
62438993,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507395286,www.flickr.com/photos/10310870@N02/2507395286,https://farm3.staticflickr.com/2236/2507395286_2d79105fc2_b.jpg,https://farm3.staticflickr.com/2236/2507395286_2d79105fc2_t.jpg,1024,768,,by-nc-nd,2.0,0utdoorsgirl,www.flickr.com/photos/10310870@N02,Little worker,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211245347"", ""date_taken"": ""2008-05-18 15:26:52""}",0,{},f,005fd25c-5cf5-4bfc-acdc-a748160f8152
62438994,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507443780,www.flickr.com/photos/7256454@N05/2507443780,https://farm4.staticflickr.com/3294/2507443780_8b44550d0a.jpg,https://farm4.staticflickr.com/3294/2507443780_8b44550d0a_t.jpg,500,460,,by-sa,2.0,JeffChristiansen,www.flickr.com/photos/7256454@N05,Mary Poppins and Bert in the Stars and Motor Cars Parade at Disney's Hollywood Studios,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211246545"", ""date_taken"": ""2006-10-09 15:09:48""}",0,"[{""name"": ""florida"", ""provider"": ""flickr""}, {""name"": ""october2006"", ""provider"": ""flickr""}, {""name"": ""orlando"", ""provider"": ""flickr""}, {""name"": ""disneyworld"", ""provider"": ""flickr""}]",f,43845b5a-134a-49cd-a959-f14c0e20f568
62438995,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506654585,www.flickr.com/photos/46947181@N00/2506654585,https://farm3.staticflickr.com/2393/2506654585_d078e27dcf_b.jpg,https://farm3.staticflickr.com/2393/2506654585_d078e27dcf_t.jpg,1024,565,,by-nc-sa,2.0,Kevron,www.flickr.com/photos/46947181@N00,Art Shot,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211247483"", ""date_taken"": ""2008-05-17 20:36:25""}",0,"[{""name"": ""gin"", ""provider"": ""flickr""}, {""name"": ""paul"", ""provider"": ""flickr""}, {""name"": ""dbone"", ""provider"": ""flickr""}, {""name"": ""jenny"", ""provider"": ""flickr""}]",f,d3848d03-62df-4051-aa78-19cf5ddd25a6
62438996,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506639965,www.flickr.com/photos/20283351@N00/2506639965,https://farm3.staticflickr.com/2143/2506639965_afcd5ab86b.jpg,https://farm3.staticflickr.com/2143/2506639965_afcd5ab86b_t.jpg,500,330,,by-nc-nd,2.0,crankyT,www.flickr.com/photos/20283351@N00,Big-Assed Chessboard,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211247139"", ""date_taken"": ""2008-05-19 21:32:19""}",0,"[{""name"": ""lumix"", ""provider"": ""flickr""}, {""name"": ""lx2"", ""provider"": ""flickr""}, {""name"": ""norwegian"", ""provider"": ""flickr""}, {""name"": ""cruise"", ""provider"": ""flickr""}, {""name"": ""dawn"", ""provider"": ""flickr""}, {""name"": ""ship"", ""provider"": ""flickr""}, {""name"": ""panasonic"", ""provider"": ""flickr""}]",f,14cb20c0-00a2-44d4-a74a-ea0d84f4acf1
62438997,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507499900,www.flickr.com/photos/10770768@N08/2507499900,https://farm3.staticflickr.com/2358/2507499900_678c77be35_b.jpg,https://farm3.staticflickr.com/2358/2507499900_678c77be35_t.jpg,768,1024,,by-nd,2.0,DebMomOf3,www.flickr.com/photos/10770768@N08,BeccaWith2Pigtails_003,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211247877"", ""date_taken"": ""2008-05-19 07:54:20""}",0,"[{""name"": ""2008"", ""provider"": ""flickr""}, {""name"": ""becca"", ""provider"": ""flickr""}]",f,5605cb13-ac38-44d3-bd56-7bba6f677f8c
62438998,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507528200,www.flickr.com/photos/50687522@N00/2507528200,https://farm3.staticflickr.com/2389/2507528200_50694ab17b_b.jpg,https://farm3.staticflickr.com/2389/2507528200_50694ab17b_t.jpg,1024,768,,by-nc-sa,2.0,apalapala,www.flickr.com/photos/50687522@N00,IMG_3402,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211248479"", ""date_taken"": ""2008-05-17 23:04:21"", ""description"": ""&quot;G-Bar&quot; &quot;Ybor City&quot; Ybor""}",0,"[{""name"": ""justin"", ""provider"": ""flickr""}, {""name"": ""jon"", ""provider"": ""flickr""}]",f,fc1335c8-7965-4363-991d-a68e42453334
62438999,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507583528,www.flickr.com/photos/36364859@N00/2507583528,https://farm3.staticflickr.com/2198/2507583528_6f03511de7_b.jpg,https://farm3.staticflickr.com/2198/2507583528_6f03511de7_t.jpg,1024,683,,by-nc-nd,2.0,b.,www.flickr.com/photos/36364859@N00,IMG_8413,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211249796"", ""date_taken"": ""2008-05-15 08:39:25""}",0,"[{""name"": ""2pdf"", ""provider"": ""flickr""}]",f,7dfb0c2e-eb8a-45d4-9658-6c28a8e973ed
62439080,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2508227989,www.flickr.com/photos/10257668@N04/2508227989,https://farm3.staticflickr.com/2074/2508227989_7e4464d0e5_b.jpg,https://farm3.staticflickr.com/2074/2508227989_7e4464d0e5_t.jpg,1024,768,,by,2.0,portableantiquities,www.flickr.com/photos/10257668@N04,fig 44 hoop,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211299733"", ""date_taken"": ""2008-05-20 17:08:53""}",0,{},f,3bff30e2-2c30-418e-be77-a357d8c0d4dd
62439000,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506788131,www.flickr.com/photos/8399025@N07/2506788131,https://farm3.staticflickr.com/2301/2506788131_00e2ecf61a_b.jpg,https://farm3.staticflickr.com/2301/2506788131_00e2ecf61a_t.jpg,1024,768,,by,2.0,Marcin Wichary,www.flickr.com/photos/8399025@N07,,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211250535"", ""date_taken"": ""2005-05-31 14:02:45""}",0,"[{""name"": ""thenetherlands"", ""provider"": ""flickr""}, {""name"": ""denhaag"", ""provider"": ""flickr""}, {""name"": ""madurodam"", ""provider"": ""flickr""}, {""name"": ""miniature"", ""provider"": ""flickr""}, {""name"": ""hague"", ""provider"": ""flickr""}, {""name"": ""model"", ""provider"": ""flickr""}, {""name"": ""soccer"", ""provider"": ""flickr""}]",f,d587ace5-7bb7-484e-b331-7f6bd62dc332
62439001,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507604386,www.flickr.com/photos/22524334@N06/2507604386,https://farm3.staticflickr.com/2162/2507604386_fdedb9976c_b.jpg,https://farm3.staticflickr.com/2162/2507604386_fdedb9976c_t.jpg,1024,768,,by-sa,2.0,barbostick,www.flickr.com/photos/22524334@N06,First Dance with a Non-Relative?,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211250267"", ""date_taken"": ""2008-05-17 15:00:46""}",0,{},f,228bf906-8974-4953-9456-f413795f5f74
62439002,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506769081,www.flickr.com/photos/63587649@N00/2506769081,https://farm3.staticflickr.com/2333/2506769081_3fe3aebe24_b.jpg,https://farm3.staticflickr.com/2333/2506769081_3fe3aebe24_t.jpg,768,1024,,by-nc-sa,2.0,jacob earl,www.flickr.com/photos/63587649@N00,James live @ the AECC - Tim Booth,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211250104"", ""date_taken"": ""2008-04-25 16:49:19"", ""description"": ""James live @ the Aberdeen Exhibition and Conference Centre, Aberdeen, Scotland, 2008-04-25.""}",0,"[{""name"": ""livemusic"", ""provider"": ""flickr""}, {""name"": ""concert"", ""provider"": ""flickr""}, {""name"": ""aberdeenexhibitionconferencecentre"", ""provider"": ""flickr""}, {""name"": ""james"", ""provider"": ""flickr""}, {""name"": ""scotland"", ""provider"": ""flickr""}, {""name"": ""madchester"", ""provider"": ""flickr""}, {""name"": ""lastfm:event=441749"", ""provider"": ""flickr""}, {""name"": ""music"", ""provider"": ""flickr""}, {""name"": ""aecc"", ""provider"": ""flickr""}, {""name"": ""aberdeen"", ""provider"": ""flickr""}]",f,4b0bf9c9-e217-417a-83eb-481042ec6068
62439003,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2507647918,www.flickr.com/photos/61112041@N00/2507647918,https://farm3.staticflickr.com/2151/2507647918_55b5cf23a7_b.jpg,https://farm3.staticflickr.com/2151/2507647918_55b5cf23a7_t.jpg,768,1024,,by-nd,2.0,cappiellog,www.flickr.com/photos/61112041@N00,Picture 923,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211251270"", ""date_taken"": ""2008-05-17 10:56:53""}",0,"[{""name"": ""torche"", ""provider"": ""flickr""}]",f,8cc71f92-e90e-4858-b055-45a6df74c35a
62439006,2018-11-08 01:45:17.652714+00,2018-11-08 01:45:17.652714+00,flickr,flickr,2506934925,www.flickr.com/photos/52259888@N00/2506934925,https://farm3.staticflickr.com/2337/2506934925_917caf60c5.jpg,https://farm3.staticflickr.com/2337/2506934925_917caf60c5_t.jpg,500,339,,by-nc-sa,2.0,dan10things,www.flickr.com/photos/52259888@N00,Good Riddance at Redmond's Old Firehouse in 1995,,2018-11-08 01:45:17.652714+00,f,"{""pub_date"": ""1211253872"", ""date_taken"": ""2008-05-19 20:24:32"", ""description"": ""For more band photos and the stories, live reviews and discographies that go with them, check out my blog: <a href=\""http://10thingszine.blogspot.com/\"">10thingszine.blogspot.com/</a>""}",0,"[{""name"": ""blog"", ""provider"": ""flickr""}, {""name"": ""ten"", ""provider"": ""flickr""}, {""name"": ""10"", ""provider"": ""flickr""}, {""name"": ""punk"", ""provider"": ""flickr""}, {""name"": ""washington"", ""provider"": ""flickr""}, {""name"": ""things"", ""provider"": ""flickr""}, {""name"": ""zine"", ""provider"": ""flickr""}, {""name"": ""music"", ""provider"": ""flickr""}, {""name"": ""northwest"", ""provider"": ""flickr""}, {""name"": ""rock"", ""provider"": ""flickr""}, {""name"": ""hardcore"", ""provider"": ""flickr""}, {""name"": ""seattle"", ""provider"": ""flickr""}]",f,8d27c18f-dbc2-43bb-bdd0-6152c80607ed
